time;epsilon_1;epsilon_2;status;y001_int_Wheat;y001_int_Beetroot;y001_int_Cloves;y001_int_Broad_Bean;y001_int_Green_Onion;y001_int_Autumn_Potatoes;y001_int_Sunflower;y001_int_Maize;y001_int_Tomatoes;y001_int_Cucumbers;y001_int_Okra;y001_int_Watermelon;y001_bin_Wheat;y001_bin_Beetroot;y001_bin_Cloves;y001_bin_Broad_Bean;y001_bin_Green_Onion;y001_bin_Autumn_Potatoes;y001_bin_Sunflower;y001_bin_Maize;y001_bin_Tomatoes;y001_bin_Cucumbers;y001_bin_Okra;y001_bin_Watermelon;OF_Optimized;net_income_total;net_income_y001;ua_total;ua_y001;crop_diversity_total;crop_diversity_y001
0.015569210052490234;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01569962501525879;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015576839447021484;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015077352523803711;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016370058059692383;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015163898468017578;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016222000122070312;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016285419464111328;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015302181243896484;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01727771759033203;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016559123992919922;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016041278839111328;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015297412872314453;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015018463134765625;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015208005905151367;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016377687454223633;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016449451446533203;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.0156252384185791;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015813827514648438;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.019691944122314453;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016225814819335938;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.018898487091064453;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.0156705379486084;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016043663024902344;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016270160675048828;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016399621963500977;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01636481285095215;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016434431076049805;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01638650894165039;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015986204147338867;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017673492431640625;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01618671417236328;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016463279724121094;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015897750854492188;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.015985965728759766;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017189502716064453;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016259431838989258;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017375946044921875;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01606917381286621;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01679515838623047;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016152381896972656;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016535520553588867;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01690840721130371;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016675710678100586;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016488313674926758;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01719069480895996;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.02279520034790039;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.022038936614990234;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.018728017807006836;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.018580913543701172;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.02383875846862793;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.023941516876220703;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01763463020324707;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01629948616027832;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017832279205322266;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.0166778564453125;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01702427864074707;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01865410804748535;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01719069480895996;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01714324951171875;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017485380172729492;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017012834548950195;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01747441291809082;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017132282257080078;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016979217529296875;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016839027404785156;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017460107803344727;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017093896865844727;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017632007598876953;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017238140106201172;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016322851181030273;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017127037048339844;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.0173342227935791;1500;1;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01717829704284668;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016836881637573242;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016530513763427734;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016881227493286133;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016325712203979492;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016275882720947266;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016812562942504883;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01766657829284668;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017304182052612305;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017764568328857422;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016736268997192383;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.022534847259521484;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.0256655216217041;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.026256322860717773;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.025667905807495117;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.02891826629638672;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.09296607971191406;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.02115345001220703;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.03891801834106445;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.043549299240112305;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.0290982723236084;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.03024125099182129;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.033409833908081055;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.030915260314941406;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.04292488098144531;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.029303312301635742;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.023617029190063477;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017153024673461914;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016620874404907227;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01634502410888672;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016597986221313477;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01631474494934082;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.018192768096923828;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016510963439941406;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01647329330444336;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.016054868698120117;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.018490076065063477;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.018530845642089844;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01733541488647461;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.023246288299560547;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.022004365921020508;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017615079879760742;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.017523527145385742;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
0.01906871795654297;1500;2;Optimal;1500;0;0;895;0;0;0;1242;0;0;1002;0;1;0;0;1;0;0;0;1;0;0;1;0;6332504.0;6332504.0;6332504.0;4639;4639;4;4
